Address;Status-Code;Status-Text;Type;Size;Title;Date;Level;Links Out;Links In;Server;Error;Duration;Charset;Description
https://cliniquepraxis.ca/;200;ok;text/html;95270;Clinique privée PRAXIS à Terrebonne, La Prairie et Blainville;;0;175;203;nginx;;00:01.509;utf-8;"Consultation médicale d&#039;urgence, Médecine familiale, Prélèvements, Santé Voyage. Trois Cliniques offrant une gamme élargie de soins médicaux et de services de santé."
https://cliniquepraxis.ca/?lang=en;12002;timeout;;;;;1;;1;;;00:00.000;utf-8;
https://cliniquepraxis.ca/actualites/;200;ok;text/html;114819;Actualités de la Clinique PRAXIS de Terrebonne;;1;231;114;nginx;;00:06.062;utf-8;Pour tout connaître des dernières nouvelles de la Clinique de santé familiale PRAXIS de Terrebonne....
https://cliniquepraxis.ca/actualites/amp;200;ok;text/html;;Actualités;;2;1;59;nginx;;00:38.890;utf-8;
https://cliniquepraxis.ca/actualites/amp/;200;ok;text/html;53982;Actualités | Praxis - Clinique de santé familiale privé;;3;89;1;nginx;;00:47.154;utf-8;
https://cliniquepraxis.ca/actualites/covid-19-informations-importantes/;200;ok;text/html;90755;Covid-19  Message important à tous nos clients PRAXIS;;2;167;3;nginx;;00:46.098;utf-8;"L’accès à nos cliniques sera restreint aux urgences. Veuillez absolument nous contacter avant de vous présenter à l&#039;une de nos cliniques."
https://cliniquepraxis.ca/actualites/covid-19-informations-importantes/amp;200;ok;text/html;;"<span>Next </span>Covid-19 - Accès à nos cliniques &raquo;";;4;1;3;nginx;;00:49.732;utf-8;
https://cliniquepraxis.ca/actualites/covid-19-informations-importantes/amp/;12002;timeout;;;redir;;3;;2;;;00:00.000;utf-8;
https://cliniquepraxis.ca/actualites/defi-hivernal-2018/;200;ok;text/html;92227;"Une équipe d&#8217;intervenants de la clinique court pour la cause";;2;175;4;nginx;;00:42.147;utf-8;"Des professionnels de la santé de la Clinique seront présents au Défi Hivernal 2018 de la Fondation Santé Sud de Lanaudière le 18 février prochain. L&#039;activité, au profit du département de santé mentale de l&#039;Hôpital Pierre-Le-Gardeur, aura lieu au Parc du Grand-Coteau à Mascouche. Venez encourager notre équipe !"
https://cliniquepraxis.ca/actualites/defi-hivernal-2018/amp;200;ok;text/html;;"<span>Previous</span> &laquo; Clinique PRAXIS court au Défi Hivernal 2018";;4;1;2;nginx;;00:43.550;utf-8;
https://cliniquepraxis.ca/actualites/defi-hivernal-2018/amp/;200;ok;text/html;61672;Clinique PRAXIS court au Défi Hivernal 2018 | Praxis - Clinique de santé familiale privé;27.05.2022  14:29:56;3;79;2;nginx;;00:55.741;utf-8;"Le Défi Hivernal de la Fondation Santé Sud de Lanaudière est de retour pour une&hellip;"
https://cliniquepraxis.ca/actualites/e-reclamations/;12002;timeout;;;"<img width=""300"" height=""300"" src=""https://cliniquepraxis.ca/wp-content/uploads/2020/11/N-Genevieve_Dube_DirectricePRAXIS-300x300.png"" class=""alignleft post-image entry-image"" alt=""Genevieve Dube Directrice PRAXIS"" loading=""lazy"" itemprop=""image"" srcset=""";;2;;4;;;00:00.000;utf-8;
https://cliniquepraxis.ca/actualites/e-reclamations/amp;200;ok;text/html;;"<span>Previous</span> &laquo; Nouveau - Demande de règlement en ligne";;4;1;2;nginx;;00:44.779;utf-8;
https://cliniquepraxis.ca/actualites/e-reclamations/amp/;200;ok;text/html;61726;Nouveau - Demande de règlement en ligne | Praxis - Clinique de santé familiale privé;27.05.2022  14:28:57;5;74;1;nginx;;00:46.778;utf-8;"Les demandes de règlement à des fins de remboursement par votre assureur peuvent parfois être&hellip;"
https://cliniquepraxis.ca/actualites/milieu-de-stage-eipspl/;200;ok;text/html;91154;Nos cliniques deviennent  un milieu de stage pour les EIPSPL;;2;167;4;nginx;;00:15.110;utf-8;Clinique PRAXIS, un milieu de formation accrédité par l’Ordre des infirmières et infirmiers du Québec (OIIQ) et l’Université de Montréal (UdeM) pour les étudiantes infirmières praticiennes spécialisées de première ligne (EIPSPL).
https://cliniquepraxis.ca/actualites/milieu-de-stage-eipspl/amp;200;ok;text/html;;"<span>Next </span>Clinique PRAXIS - Un milieu de stage pour les EIPSPL &raquo;";;4;1;3;nginx;;00:44.040;utf-8;
https://cliniquepraxis.ca/actualites/milieu-de-stage-eipspl/amp/;200;ok;text/html;59358;Clinique PRAXIS - Un milieu de stage pour les EIPSPL | Praxis - Clinique de santé familiale privé;27.05.2022  14:26:39;3;73;2;nginx;;00:42.864;utf-8;"Nous avons le plaisir de vous annoncer que les cliniques de santé familiale PRAXIS sont&hellip;"
https://cliniquepraxis.ca/actualites/ouverture-clinique-praxis/;200;ok;text/html;93403;Journée Portes ouvertes à la clinique PRAXIS de Terrebonne;;2;168;2;nginx;;00:43.984;utf-8;Ouverture officielle de la clinique de santé familiale privée PRAXIS située au 1961 chemin Gascon à Terrebonne.
https://cliniquepraxis.ca/actualites/ouverture-clinique-praxis/amp;200;ok;text/html;;"<amp-img data-hero src=""https://cliniquepraxis.ca/wp-content/uploads/2019/04/ouverture-clinique-laprairie-346x188.jpg"" width=""346"" height=""188"" layout=responsive class="""" alt=""Journée portes ouvertes le 23 septembre 2016""><amp-img fallback data-hero src=";;4;1;2;nginx;;00:47.322;utf-8;
https://cliniquepraxis.ca/actualites/ouverture-clinique-praxis/amp/;12002;timeout;;;redir;;3;;2;;Le d?lai imparti ? l'op?ration est d?pass?;00:00.000;utf-8;
https://cliniquepraxis.ca/actualites/ouverture-clinique-praxis-la-prairie/;200;ok;text/html;91378;Ouverture de la Clinique de santé familiale PRAXIS à La Prairie;;2;171;4;nginx;;00:45.701;utf-8;La nouvelle clinique privée PRAXIS de La Prairie offre un accès rapide à des RV pour urgences mineures et des soins de qualité sans frais annuel, ni frais d’ouverture de dossier.
